Step Count,iA2,A2_Success,iHipFlexion_max,iHip_Extension_max,cHipFlexion_max,cHip_Extension_max,iSingle_Support,cSingle_Support,iSL,cSL,SLS,iAPGRF_max,cAPGRF_max,iVGRF_max,cVGRF_max
1103,2.911638498,1,26.73097992,-6.55621624,25.41788864,-6.498013496,0.460000038,0.5,0.5168221,0.5192191,-0.002313615,1.578971982,1.392740965,9.95619297,10.88396645
1104,2.499322891,0,28.32764053,-6.789364815,27.1564846,-5.246136665,0.48000145,0.5,0.558744431,0.543374896,0.013945436,1.392297029,1.506876349,9.743432999,9.701797485
1105,2.60398984,1,28.04056931,-6.641480446,26.98852348,-3.504334927,0.440000534,0.479999542,0.571698189,0.504064858,0.062870101,1.537020326,1.346703887,9.808011055,9.990868568
1106,2.285291433,0,27.66079521,-5.837905407,27.46081161,-4.87285471,0.460000992,0.459999084,0.510359824,0.514321566,-0.003866316,1.532121062,1.370332599,10.1114769,9.734231949
1107,2.669658899,1,26.50000572,-6.964073658,28.44376564,-5.784590721,0.459999084,0.459999084,0.553781688,0.548133612,0.00512569,1.339710593,1.719803572,10.0797987,9.445658684
1108,2.573599815,1,25.88297081,-6.830190659,27.20013046,-3.396553278,0.459999084,0.460000992,0.569051564,0.515580952,0.049298367,1.363699198,1.484308481,9.791261673,10.09932137
1109,2.265646458,0,26.19425011,-7.069260597,28.36141014,-5.189907551,0.479999542,0.459999084,0.552423298,0.531003416,0.019770495,1.296674848,1.429024458,10.22778702,9.917088509
1110,2.128203392,0,27.89801216,-7.439629078,28.46054268,-4.652898312,0.48000145,0.440002441,0.555972755,0.547608852,0.007578871,1.437000871,1.432615161,10.27322483,10.00003719
1111,2.454890728,0,27.22785187,-7.989036083,28.94996834,-3.301580667,0.440000534,0.479999542,0.543706536,0.53506285,0.008012543,1.688219547,1.336137891,9.770005226,10.4268322
1112,3.037341356,1,27.20197105,-6.024171352,28.6552124,-4.515956402,0.440000534,0.439998627,0.548120975,0.530243695,0.01657814,1.496308208,1.598529696,10.14938736,10.12639713
1113,2.375544786,0,27.61361122,-9.494951248,27.69869232,-4.422073841,0.479999542,0.479999542,0.509856224,0.544454157,-0.0328157,1.613766909,1.508068681,9.656802177,10.27693367
1114,2.630595207,1,29.11835098,-6.465298653,27.78053474,-2.71216464,0.48000145,0.479999542,0.537635982,0.553742707,-0.014758145,1.260297179,1.412156343,10.49289227,10.62251949
1115,2.374688864,0,27.59062958,-7.889038563,28.23254204,-4.986385822,0.440000534,0.520000458,0.568639338,0.524893522,0.040004116,1.423668742,1.456398964,10.05824184,10.04281235
1116,2.393212557,0,28.17006111,-7.67795229,28.35401535,-3.047931433,0.420000076,0.439998627,0.524163008,0.558313191,-0.031548207,1.275326729,1.421741128,10.19030285,9.504067421
1117,2.109044075,0,27.43214798,-7.61083889,28.38209152,-4.708794117,0.439998627,0.459999084,0.53834933,0.551664472,-0.012215572,1.375931382,1.375506759,9.692602158,9.816618919
1118,2.765505791,1,27.14378548,-8.352124214,27.94296455,-5.139214039,0.5,0.459999084,0.542218983,0.527398348,0.013856016,1.297234774,1.366529346,9.565127373,10.33034992
1119,2.527671814,0,25.5589695,-8.290677071,27.13933754,-6.894062042,0.459999084,0.479999542,0.497491419,0.539727926,-0.040720902,1.285716891,1.396461725,10.01885796,9.860015869
1120,2.427197218,0,28.45487022,-7.695634842,28.64343071,-5.778796673,0.479999542,0.460002899,0.558120608,0.517823756,0.037452543,1.448228598,1.521003366,9.967205048,10.24552155
1121,2.983932257,1,27.59222221,-5.640481949,27.67687035,-5.53499651,0.5,0.479999542,0.559750617,0.529049039,0.028197638,1.432509661,1.446039081,9.940360069,9.882912636
1122,2.816807032,1,25.9427948,-6.818760872,28.26074028,-3.7158463,0.479999542,0.5,0.539459884,0.563027084,-0.021376398,1.261811256,1.407493711,10.33003616,9.660507202
1123,2.414091587,0,26.51123238,-7.210905075,28.15074348,-4.688243389,0.440002441,0.479999542,0.536562204,0.539734781,-0.002947678,1.329507113,1.552147388,9.690816879,9.750589371
1124,2.882787228,1,27.96671867,-5.595651627,28.60006905,-4.240904331,0.459999084,0.479999542,0.525252342,0.596465886,-0.063486125,1.373154044,1.789741755,9.885946274,10.08625507
1125,2.829078436,1,27.66335869,-5.037407875,26.20599174,-5.71612072,0.459999084,0.479999542,0.52132839,0.522583365,-0.001202185,1.406777501,1.313450456,10.0736351,9.497093201
1126,2.324150801,0,29.22391319,-6.403483391,28.03808022,-6.055284977,0.439998627,0.460002899,0.534096956,0.537762761,-0.003420042,1.261328697,1.435853362,10.07273865,10.08317661
1127,3.013062954,1,26.5818367,-5.800802231,28.53569603,-5.938893318,0.459999084,0.459999084,0.51396203,0.527115524,-0.012634499,1.378655791,1.590362668,10.25694752,9.830179214
1128,2.640543461,1,28.26977158,-5.592133999,26.90766907,-5.902839661,0.480003357,0.460002899,0.563415945,0.530587435,0.030007686,1.461934209,1.506560087,9.551309586,9.478774071
1129,2.74091053,1,26.41596031,-6.469518661,28.12461472,-4.936396122,0.419998169,0.439998627,0.526313722,0.52444613,0.001777373,1.274988532,1.625103235,9.901705742,9.726156235
1130,2.47615695,0,27.5506897,-8.483997345,28.06770897,-5.672669411,0.420001984,0.459999084,0.557767272,0.515341461,0.039535426,1.372377515,1.547603011,10.0474453,10.30317593
1131,2.714852571,1,28.49630165,-6.012947559,27.46043968,-5.349114418,0.439998627,0.439998627,0.551553607,0.535065174,0.015174073,1.446195602,1.524542451,10.1118784,9.633298874
1132,2.690642834,1,26.80435753,-6.620053291,28.33089828,-5.970954418,0.420001984,0.459999084,0.600148976,0.52132988,0.070281393,1.354084253,1.529837847,10.09430504,9.555678368
1133,2.434744358,0,28.20729065,-7.254025459,28.34733009,-5.67149353,0.419998169,0.460002899,0.521707296,0.499778956,0.021467092,1.281480074,1.57686007,10.09623623,10.00021935
1134,2.202842951,0,27.86229897,-6.941293716,26.69148827,-5.356826305,0.460002899,0.480003357,0.526976883,0.520404875,0.006274701,1.274463773,1.473397613,9.944376945,10.17685986
1135,2.210181475,0,26.0694046,-8.287043571,28.16856003,-4.584702015,0.439998627,0.459999084,0.569000006,0.51854831,0.046390303,1.423863649,1.561704159,9.970205307,9.666644096
1136,2.320523024,0,27.21055603,-6.929365158,26.3988018,-7.784683228,0.459999084,0.440002441,0.542850494,0.515303254,0.026033306,1.472649455,1.428496599,9.523387909,9.488451958
1137,2.669637203,1,27.19688034,-7.859005451,27.47397995,-5.273678303,0.419998169,0.440002441,0.554831624,0.513777077,0.03841869,1.452131033,1.30676043,9.865381241,10.47869587
1138,2.447713852,0,26.76221657,-7.186075211,29.86127663,-3.962326765,0.420001984,0.459999084,0.553678095,0.524017572,0.027522169,1.372355223,1.331617951,10.13631821,9.831041336
1139,3.049495697,1,27.92154312,-6.666900158,27.97710419,-4.470051765,0.439998627,0.480003357,0.551937103,0.522185028,0.027698969,1.619747639,1.407455325,10.04678535,9.965400696
1140,2.712939262,1,27.43372917,-7.283267498,28.0409584,-3.315297127,0.459999084,0.480003357,0.540620506,0.515314758,0.023965246,1.377048373,1.325876474,10.07685852,10.62999725
1141,2.773689747,1,27.26989174,-6.891375065,28.45074081,-4.155459881,0.419998169,0.479995728,0.548046231,0.545115173,0.002681267,1.541915059,1.492848516,9.895175934,9.772325516
1142,2.812861919,1,27.90060806,-6.179067612,27.32660103,-5.55098629,0.459999084,0.479995728,0.562461138,0.523534417,0.035844273,1.50477612,1.448132753,9.697385788,10.14378357
1143,2.37964797,0,26.92475319,-7.953544617,26.46256447,-7.371702671,0.440002441,0.459999084,0.542274654,0.520114422,0.020858867,1.178934216,1.550330043,10.1140604,10.26471424
1144,2.320953608,0,26.98727417,-8.015995026,26.51817894,-6.202587605,0.459999084,0.460006714,0.547695637,0.521890938,0.024125863,1.507299662,1.377694845,9.599367142,10.11447811
1145,2.439016342,0,26.54460526,-8.698913574,27.29172897,-4.818090439,0.419998169,0.480003357,0.511291862,0.514362693,-0.002994021,1.389836669,1.388389111,9.414714813,10.31962395
1146,2.615499258,1,26.81722069,-7.143994808,27.74332809,-5.775642395,0.440002441,0.459999084,0.505320489,0.544372261,-0.03720305,1.362044454,1.4289397,10.55015278,10.14202404
1147,2.564629793,1,26.62539673,-8.051840782,28.04246712,-3.027384758,0.440002441,0.459999084,0.541321576,0.525282681,0.015037344,1.389193177,1.391245246,9.640292168,10.09392929
1148,2.019629717,0,27.56533051,-8.247650146,27.04506874,-4.318493366,0.440002441,0.5,0.517672896,0.529695392,-0.011478766,1.258555174,1.545013428,9.753275871,10.14339352
1149,2.335512877,0,26.23914909,-8.604851723,28.68515205,-3.950727463,0.459999084,0.459999084,0.530600309,0.528468788,0.002012637,1.451884747,1.593832493,9.834633827,10.02041817
1150,2.304070711,0,27.03420639,-7.88864851,27.46595764,-5.199609756,0.459999084,0.459999084,0.54895848,0.538054049,0.01003156,1.330156088,1.4988482,9.883635521,10.1461401
1151,2.603527069,1,27.41526222,-5.179863453,27.23694992,-3.516353846,0.419998169,0.459999084,0.526903033,0.520058334,0.006537681,1.50486517,1.340300918,9.847611427,10.67693329
1152,2.435422659,0,24.90780067,-8.082730293,26.17622566,-6.541866779,0.479995728,0.520004272,0.529723287,0.550924718,-0.019619183,1.419890165,1.506042361,10.18933678,9.419135094
1153,2.595094681,1,25.94053841,-6.846595764,26.66137314,-5.790951729,0.460006714,0.480003357,0.502976894,0.542927086,-0.038196807,1.499410391,1.41252768,9.888130188,10.30519295
1154,2.743263006,1,27.86216736,-7.458745003,27.41698837,-4.83996439,0.480003357,0.479995728,0.523537159,0.497711688,0.025288127,1.383556962,1.543917537,9.83541584,9.661670685
1155,2.618095636,1,28.2338295,-6.468069553,26.69189453,-5.46072197,0.459999084,0.440002441,0.506338418,0.559627891,-0.049991704,1.393734813,1.451186538,10.42287731,9.842195511
1156,2.572328329,1,27.38858795,-9.137328148,26.18391228,-7.389038086,0.440002441,0.439994812,0.560127974,0.543712735,0.014871021,1.308238387,1.43699801,9.734291077,10.09609604
1157,2.585509539,1,27.74555969,-6.888442516,26.76815987,-4.306639671,0.459999084,0.440002441,0.550294876,0.518772244,0.029486111,1.384661913,1.538412929,9.873100281,10.04514503
1158,2.723744392,1,28.81251907,-6.087784767,27.50190353,-8.248410225,0.440002441,0.459999084,0.547214091,0.52338171,0.022260858,1.428836226,1.524318814,9.794156075,10.0389452
1159,2.045399904,0,27.25061417,-9.687548637,27.39731598,-3.85671258,0.459999084,0.479995728,0.526577473,0.51069957,0.015307292,1.492558122,1.51168406,9.844813347,10.22454071
1160,2.564494848,1,27.93914413,-5.945477962,27.66400146,-3.83957243,0.480003357,0.479995728,0.556322098,0.525399745,0.028586234,1.338550448,1.535114169,9.858844757,10.73136711
1161,2.531337976,0,27.66635704,-6.784832954,28.93322754,-7.127816677,0.439994812,0.459999084,0.542140484,0.521557033,0.01935085,1.345074773,1.797332883,9.941556931,9.726876259
1162,2.63978672,1,25.96193504,-8.568124771,27.34195328,-4.924181461,0.440002441,0.479995728,0.556596398,0.539983273,0.015149948,1.581110477,1.337466598,9.629849434,10.37503052
1163,2.064830065,0,26.83868027,-7.088901997,28.04782295,-2.873112202,0.440002441,0.480003357,0.536141396,0.564441144,-0.025713427,1.354433417,1.345061898,10.0869112,10.21853161
1164,2.291887283,0,27.68781471,-8.131966591,27.52176094,-5.184194088,0.440002441,0.5,0.547799349,0.569198847,-0.019158042,1.389315963,1.3152951,9.703323364,9.926280975
1165,2.137217283,0,28.73574638,-8.859890938,26.89260864,-4.889045715,0.440002441,0.480003357,0.556503654,0.541268766,0.013878002,1.383632779,1.476486683,9.476969719,9.300954819
1166,2.261738539,0,26.70166779,-4.985006809,26.59300804,-5.199428558,0.459999084,0.480003357,0.561841607,0.509176373,0.049173062,1.270172715,1.352761269,10.12454605,10.06665707
1167,2.397494316,0,27.25799179,-8.064396858,25.69773674,-5.867569447,0.480003357,0.459999084,0.546689749,0.526721358,0.018602743,1.397861004,1.485260844,9.638198853,9.77701664
1168,2.839963913,1,28.18565941,-2.752076864,27.69659996,-6.048604488,0.440002441,0.480003357,0.538850844,0.507463157,0.029998344,1.253798127,1.518407106,10.67744541,10.15433216
1169,2.722850084,1,25.89422989,-6.073657513,27.48103714,-4.28572464,0.440002441,0.5,0.561763644,0.508263588,0.04999878,1.3458426,1.39434433,9.659843445,10.50679302
1170,2.479449749,0,29.47120857,-4.305757046,27.97098541,-6.288207531,0.459999084,0.519996643,0.527986705,0.560085773,-0.029500855,1.415148973,1.352005482,9.664211273,10.14449787
1171,2.597815275,1,28.28162575,-6.118869781,26.84403038,-7.139410973,0.460006714,0.439994812,0.523449123,0.519189,0.004085907,1.088496447,1.610832214,9.634676933,9.711372375
1172,2.773449898,1,27.80099297,-6.293802738,26.94138527,-6.364079952,0.459999084,0.440002441,0.522205293,0.521399319,0.000772298,1.341817975,1.422077417,9.931129456,10.33295536
1173,2.066459179,0,28.73378944,-6.443958282,26.6769886,-5.041838169,0.479995728,0.459999084,0.550712109,0.579399884,-0.025384895,1.235831261,1.499043822,9.907769203,10.05964851
1174,2.274749756,0,26.01943779,-5.642702579,27.7647171,-6.271929264,0.480003357,0.440002441,0.527530491,0.541967332,-0.01349871,1.285966039,1.710389853,9.818876266,9.501801491
1175,2.584484816,1,27.70638084,-6.593121529,29.27519608,-4.750660419,0.440002441,0.440002441,0.539460778,0.561060309,-0.01962664,1.318868041,1.45027113,10.02393341,9.707338333
1176,2.288612366,0,28.06428146,-5.176143646,30.20040321,-3.162443638,0.419998169,0.459999084,0.554498076,0.561292112,-0.006088991,1.309355259,1.531713724,9.946871758,10.27255535
1177,2.574579239,1,27.91126251,-4.741203308,28.18468666,-5.487628937,0.400001526,0.459999084,0.535394907,0.530059099,0.005008013,1.426056743,1.532292128,9.771615982,10.22111702
1178,2.531749249,0,27.7857132,-5.638186932,27.09853935,-5.890519619,0.439994812,0.460000038,0.527845085,0.54460907,-0.015631423,1.304559231,1.565969229,10.24472141,10.2437458
1179,2.106912613,0,27.26726532,-5.842852116,26.51121521,-7.535842419,0.479995728,0.460000038,0.558844507,0.494069129,0.061520124,1.067619085,1.666605234,9.884501457,10.71475983
1180,2.712651253,1,28.60055923,-3.527623653,28.12855911,-5.123001575,0.440002441,0.440000057,0.531461179,0.543718338,-0.011400105,1.421100855,1.538182735,10.30599689,9.690395355
1181,2.749174595,1,27.67080498,-4.28124094,27.46460724,-5.341942787,0.439994812,0.43999958,0.556399465,0.52475071,0.029273228,1.492097974,1.452710271,10.26336765,10.22654343
1182,2.858962536,1,28.77059364,-5.123970032,27.72949791,-4.391582489,0.440002441,0.420000076,0.599658608,0.521743238,0.06948033,1.469003677,1.447074056,9.934627533,9.806325912
1183,2.453089952,0,27.95075607,-5.223556042,27.46134377,-5.664969921,0.439994812,0.460000038,0.542400956,0.51955533,0.021512774,1.340323687,1.425324202,9.958656311,9.744638443
1184,2.741537571,1,26.55765915,-4.857713223,27.5848999,-5.240180969,0.439994812,0.440000534,0.542370617,0.521499395,0.019618207,1.470017195,1.257479787,10.09237385,9.80464077
1185,2.96707201,1,27.90331268,-5.456710815,27.66127777,-5.410515785,0.439994812,0.460000038,0.534658194,0.510350883,0.023260383,1.596960187,1.354600906,9.708078384,10.64970589
1186,2.701025009,1,26.54725456,-3.330862522,26.89463043,-4.492830276,0.419998169,0.460000038,0.571143866,0.520790935,0.046113496,1.277718782,1.501524329,10.312603,10.34361458
1187,2.803652525,1,26.29968834,-5.126797199,28.11936569,-7.018930435,0.420000076,0.43999958,0.601693571,0.508328319,0.084111181,1.378715634,1.487500429,9.706438065,9.891608238
1188,3.051505804,1,27.75045967,-6.097259998,28.38052368,-3.378916025,0.440000057,0.43999958,0.540770352,0.509450138,0.029822513,1.585765481,1.516825795,10.6791544,9.485043526
1189,2.526544809,0,27.10693741,-7.499131203,28.63908005,-3.183041811,0.460000038,0.460000038,0.534649193,0.500332296,0.033157015,1.423615932,1.321351409,10.0032444,10.71830559
1190,2.417109489,0,26.12204552,-6.870622635,27.58318901,-3.215759754,0.440000057,0.5,0.538165629,0.504941761,0.03185086,1.702711582,1.392012477,9.93609333,10.49556828
1191,2.490179062,0,26.88208389,-7.074985504,27.49169922,-4.42641449,0.420000076,0.479999542,0.526795387,0.494922519,0.03119537,1.23122406,1.316040874,10.25892448,10.36851406
1192,2.994138956,1,26.50016403,-6.404133797,28.23252296,-3.025972366,0.43999958,0.440000534,0.509914994,0.508990049,0.000907783,1.55722928,1.464031339,9.949159622,10.19350052
1193,2.939313889,1,27.59249687,-6.13790369,27.23517418,-3.67320919,0.43999958,0.420000076,0.519878328,0.517454267,0.002336822,1.4844383,1.401051283,9.892902374,10.39214611
1194,2.508361578,0,26.44327354,-6.135161877,28.77329254,-2.31622529,0.420000076,0.439998627,0.543629527,0.522777438,0.019553594,1.507416368,1.435477495,9.700592995,10.40379906
1195,2.593549252,1,28.36209106,-5.7545681,27.39118958,-4.894350529,0.43999958,0.440000534,0.555263877,0.527608395,0.025539007,1.31640327,1.408161163,10.07250881,9.610947609
1196,2.891457319,1,29.3901062,-6.812644005,28.64806175,-4.877297878,0.43999958,0.440000534,0.534109354,0.533104122,0.000941922,1.506705165,1.597600102,9.523909569,9.835746765
1197,2.824863911,1,27.68988419,-4.112473011,27.98907471,-2.027061462,0.440000534,0.459999084,0.519821286,0.542948246,-0.02176103,1.447264671,1.277477264,10.58344078,10.61039639
1198,3.1427598,1,26.86123466,-5.829020023,28.11692429,-6.67743969,0.460000038,0.440000534,0.522786856,0.512597501,0.009841133,1.350970864,1.433545947,9.968230247,9.838097572
1199,2.964981318,1,29.07000923,-5.694031715,27.26428604,-5.030406952,0.439998627,0.460000992,0.516804457,0.509642184,0.006977736,1.418838024,1.49527514,9.79065609,10.65237236
1200,2.790750742,1,27.32141876,-6.199698925,27.3814106,-4.581979752,0.459999084,0.459999084,0.518952191,0.54964596,-0.028723397,1.601624846,1.456497669,9.786972046,9.887677193
1201,3.004228592,1,28.12805748,-5.489974022,27.3556633,-6.333892345,0.420000076,0.439998627,0.512975156,0.530762672,-0.017042131,1.48474443,1.383153558,9.525647163,9.840501785
1202,2.569824696,1,27.34698296,-6.612376213,27.78734016,-4.345332146,0.460000992,0.440000534,0.511016428,0.569412589,-0.054049049,1.509489298,1.245017052,9.703756332,10.68101215
1203,2.497104883,0,26.77264214,-7.72593689,27.92503548,-3.358202219,0.440000534,0.420000076,0.534796476,0.497142941,0.036488126,1.395237803,1.270623446,9.393737793,10.5684967
1204,2.337476969,0,27.43130493,-6.346997738,26.10974312,-4.174192429,0.479999542,0.420001984,0.512663603,0.53150177,-0.018041363,1.348670006,1.2045542,9.96681881,9.91860199
1205,2.414956093,0,27.93027878,-7.463261604,29.27927208,-2.654779196,0.440000534,0.420001984,0.489675134,0.515877366,-0.026057548,1.470321774,1.527879357,9.646028519,10.13028622
1206,2.332636833,0,27.11205292,-8.020365715,27.93318558,-2.806773424,0.420000076,0.439998627,0.524501204,0.523105919,0.001331878,1.416039467,1.499228358,9.767928123,10.07942581
1207,2.403379917,0,27.83946609,-6.417696953,29.30283356,-4.273306847,0.439998627,0.419998169,0.550891697,0.506815672,0.041671285,1.332052231,1.34789896,9.570566177,10.02576065
1208,2.605983019,1,28.36496735,-5.189225674,26.31336403,-5.01437521,0.439998627,0.439998627,0.539460063,0.521514356,0.016914363,1.427324772,1.294912815,10.05827141,10.8171711
1209,2.497276306,0,27.36027908,-6.59757328,27.48944092,-4.994002819,0.440000534,0.439998627,0.535802126,0.528757453,0.006617453,1.306687951,1.409165025,9.789980888,10.3817625
1210,2.574244738,1,26.61321831,-5.201724529,26.82462883,-4.818346024,0.440000534,0.439998627,0.485904157,0.515049338,-0.029117418,1.358783364,1.24879539,10.20134544,10.19971848
1211,2.3422575,0,27.86028099,-4.970668793,26.75434494,-3.708921671,0.440000534,0.439998627,0.492151171,0.537671149,-0.044201778,1.279312849,1.342600226,9.969817162,10.82305431
1212,2.897965908,1,26.77388191,-5.782944202,28.55454063,-5.419974804,0.419998169,0.420001984,0.50210005,0.550544798,-0.046021931,1.46160984,1.245278001,10.07991982,10.04680729
1213,2.59397006,1,27.30034065,-5.818510056,28.12658691,-3.817580938,0.439998627,0.440002441,0.536701739,0.504741073,0.030688835,1.287314773,1.333532214,10.22321987,10.11050606
1214,2.72291398,1,27.42233849,-3.666026831,27.83445549,-5.507364273,0.439998627,0.459999084,0.534014404,0.511284053,0.021745321,1.418517113,1.263661027,9.934001923,10.51543331
1215,2.651075602,1,26.67900085,-6.823283195,28.45959091,-7.437007904,0.439998627,0.419998169,0.507082999,0.499407887,0.007625615,1.360865235,1.193724632,9.978726387,10.33355904
1216,2.671220541,1,27.41133308,-5.928838253,27.56775856,-3.921432257,0.459999084,0.419998169,0.517220795,0.511123598,0.00592914,1.400923133,1.015753746,9.841939926,10.40971279
1217,2.768329859,1,26.9867382,-4.325237751,28.877285,-3.866579533,0.400001526,0.439998627,0.534707069,0.542163908,-0.006924543,1.404960394,1.398814678,10.22369003,10.62260056
1218,2.954725504,1,27.95575333,-5.749846935,29.87771606,-2.438618422,0.440002441,0.440002441,0.496984035,0.521917462,-0.024470891,1.544328332,1.374030471,9.830328941,10.12546062
1219,2.729049921,1,26.74867249,-5.517532349,28.63323975,-2.880844593,0.420001984,0.459999084,0.503095627,0.519276857,-0.015827138,1.366762996,1.308013678,9.53903389,10.07501698
1220,2.667161703,1,28.72396469,-4.674974442,28.51741028,-2.32851553,0.419998169,0.439998627,0.501370728,0.511982441,-0.01047188,1.592133522,1.245474935,9.722408295,10.26003838
1221,2.823131323,1,27.38666344,-6.078279495,28.12918472,-3.800895691,0.419998169,0.459999084,0.497814059,0.523317754,-0.024975909,1.427702188,1.520325184,9.741919518,10.10303402
1222,2.642565489,1,27.65341377,-5.436542034,29.17896843,-2.763506174,0.419998169,0.440002441,0.503330588,0.533805192,-0.029383427,1.456854939,1.294983625,10.05044174,9.886454582
1223,2.544419527,0,26.12254333,-6.352983475,28.19694138,-2.962947607,0.419998169,0.439998627,0.507392168,0.497711509,0.009631502,1.380941033,1.32753396,9.925826073,10.62513924
1224,2.41173172,0,26.38331604,-6.631992817,28.03514481,-4.735012054,0.420001984,0.439998627,0.463950008,0.507495582,-0.044825541,1.325646877,1.267481804,9.525413513,9.994934082
1225,2.452911615,0,27.58238792,-6.708382607,29.20502853,-2.48456502,0.420001984,0.439998627,0.506593823,0.510922074,-0.004253743,1.425457478,1.283018231,10.11020947,10.24789047
1226,2.384590864,0,28.1615696,-4.243312359,27.72284508,-2.542399406,0.419998169,0.440002441,0.513845265,0.520089686,-0.006039472,1.352216959,1.30258441,10.23997593,10.31487274
1227,2.437262535,0,26.66477966,-5.574716091,26.12709808,-3.39456296,0.439998627,0.460002899,0.508832872,0.510425866,-0.001562894,1.28095603,1.358017683,9.793186188,10.50919628
1228,2.628794909,1,28.53809166,-4.894275188,26.73784256,-4.869018078,0.440002441,0.419998169,0.490912497,0.522297978,-0.03097627,1.534029603,1.401781321,9.484200478,9.8609972
1229,2.373272896,0,26.80994797,-6.75047636,27.39600372,-3.291865826,0.420001984,0.419998169,0.531833589,0.514702141,0.016369673,1.367107868,1.25779891,10.03493023,11.04165459
1230,2.7635355,1,26.93787575,-5.518352032,28.08091354,-2.206144571,0.439998627,0.419998169,0.502415657,0.53507334,-0.031477619,1.399658918,1.459738731,9.966406822,10.22298241
1231,2.57179141,1,26.26541328,-6.815826416,28.61170387,-3.392975807,0.439998627,0.419998169,0.510568023,0.517882168,-0.007111813,1.286519289,1.435504079,9.589551926,10.14976788
1232,2.33652401,0,27.04800987,-7.4898839,27.36291885,-2.110279083,0.420001984,0.419998169,0.500671506,0.517307639,-0.016342312,1.426286578,1.27305305,9.555516243,9.772849083
1233,2.704573393,1,27.93720627,-4.948343754,27.28616524,-1.901225924,0.420001984,0.419998169,0.488496989,0.530915916,-0.041611134,1.459794521,1.404657125,9.89346981,10.02136421
1234,2.256453991,0,26.48652077,-6.786750793,29.23081589,-2.699285507,0.439998627,0.419998169,0.491592705,0.516732931,-0.024932646,1.376911759,1.387137771,10.03667831,10.40093136
1235,2.458772182,0,26.79709053,-6.012360096,28.54081154,-4.080006599,0.419998169,0.459999084,0.519216299,0.534117103,-0.014146332,1.303126335,1.262049556,9.855781555,10.44801617
1236,2.28367281,0,25.85059547,-8.118948936,26.46441078,-3.867900372,0.420001984,0.440002441,0.509954214,0.51533097,-0.005244157,1.422841787,1.336566687,9.82623291,10.01805019
1237,2.155896664,0,26.36438942,-6.305994034,28.34314346,-2.718869209,0.440002441,0.439994812,0.500671089,0.506845057,-0.00612791,1.261443496,1.261110425,9.714960098,10.88377762
1238,2.497188091,0,26.92596054,-5.819755077,28.57108879,-5.483250141,0.439998627,0.440002441,0.518609047,0.499411106,0.018858115,1.394320011,1.408374667,9.931732178,9.686375618
1239,2.420890331,0,27.08670616,-5.365845203,27.82241631,-3.165576458,0.419998169,0.440002441,0.51316011,0.495871156,0.01713421,1.471920013,1.219316602,9.826900482,10.19677925
1240,2.063592911,0,25.53550339,-7.294656754,26.46184731,-4.432851315,0.459999084,0.439994812,0.492759198,0.516181111,-0.02321437,1.275726199,1.195990443,10.12959003,9.730988503
1241,2.564255953,1,25.83062744,-6.255814552,27.60672379,-3.652215719,0.440002441,0.459999084,0.501838863,0.511068642,-0.009112164,1.373602629,1.323094249,10.13939285,9.872674942
1242,2.637590647,1,28.39783478,-5.41889286,27.58243752,-3.483127356,0.419998169,0.419998169,0.524987936,0.528824687,-0.003640828,1.501077414,1.220926523,9.980944633,10.58208179
1243,2.37206912,0,26.96193695,-7.885374069,28.26612091,-4.162453175,0.419998169,0.459999084,0.521551013,0.507511377,0.013643134,1.449455023,1.360705137,9.736021996,10.20987701
1244,2.333571672,0,26.26791954,-5.554740906,27.80003357,-2.870257854,0.439994812,0.440002441,0.519031644,0.528427601,-0.008970236,1.187888503,1.37953198,10.30020142,10.52842808
1245,2.363132715,0,26.9299221,-6.532378197,27.86108398,-4.340783596,0.440002441,0.440002441,0.506049514,0.514219642,-0.008007816,1.430573463,1.33273983,9.722982407,9.911574364
1246,2.597377539,1,26.18453217,-7.892502308,27.79679298,-5.509535789,0.439994812,0.460006714,0.522559226,0.501989722,0.020076643,1.363960028,1.39939189,10.18785477,9.832001686
1247,2.476711273,0,26.90454483,-5.71234417,27.38120651,-5.229116917,0.459999084,0.439994812,0.48536095,0.507338047,-0.022138732,1.466656446,1.340060592,10.12105179,10.35498714
1248,1.975784421,0,25.85777092,-10.71353245,27.97447014,-3.465185404,0.439994812,0.440002441,0.493073881,0.548412502,-0.053134272,1.46899116,1.280412078,10.16950798,10.56502342
1249,2.388580084,0,28.63360977,-5.469873428,28.94812393,-2.968477726,0.419998169,0.420005798,0.49662742,0.512113988,-0.015352367,1.406337023,1.291347623,9.770956993,10.46267891
1250,1.835240364,0,26.08778763,-8.082454681,27.30225945,-5.020602703,0.420005798,0.419998169,0.474609494,0.511988282,-0.037886552,1.221722841,1.305416107,10.02344036,10.59595013
1251,2.264275074,0,27.29412842,-7.579493523,27.71951866,-5.110413551,0.459999084,0.439994812,0.511706412,0.529873729,-0.017442073,1.460872173,1.232767224,10.10679626,10.99922085
1252,2.524427414,0,27.41188622,-5.436258793,28.93336868,-5.231296062,0.439994812,0.440002441,0.510535181,0.51019907,0.000329284,1.377238154,1.44363296,10.09375858,9.984305382
1253,2.627420664,1,25.65526581,-6.171030045,28.10587502,-5.152654171,0.440002441,0.440002441,0.516984522,0.523309946,-0.006080417,1.34629631,1.248710871,10.43773651,10.07066345
1254,2.347604752,0,27.09956169,-7.255614281,29.32609749,-2.939187527,0.400001526,0.459999084,0.52038908,0.504784524,0.015221379,1.491552114,1.422963142,9.77345562,10.08140945
